benefit_from_altruism,cost_of_altruism,disease,harshness,altruistic_probability,selfish_probability,coexist_prob,altruist_avg,selfish_avg,black_avg
0.91,0.19,0.26,0.93,0.39,0.39,0,2350.6,0,250.4
0.91,0.19,0.26,0.92,0.39,0.39,0.2,2350.4,2.2,248.4
0.91,0.19,0.26,0.94,0.39,0.39,0,2342,0,259
0.91,0.19,0.26,0.95,0.39,0.39,0,2352.4,0,248.6
0.91,0.19,0.26,0.96,0.39,0.39,0,2344.6,0,256.4
0.91,0.19,0.26,0.98,0.39,0.39,0,2315.4,0,285.6
0.91,0.19,0.26,0.97,0.39,0.39,0,2323,0,278
0.91,0.19,0.26,0.99,0.39,0.39,0,2294.6,0,306.4
0.91,0.19,0.26,1,0.39,0.39,0,2299.4,0,301.6
0.91,0.2,0.26,0.9,0.39,0.39,0.8,2290.8,51,259.2
0.91,0.2,0.26,0.92,0.39,0.39,0.4,2321.6,23.8,255.6
0.91,0.2,0.26,0.91,0.39,0.39,0.8,2298.8,51.4,250.8
0.91,0.2,0.26,0.93,0.39,0.39,0.2,2325.6,8.6,266.8
0.91,0.2,0.26,0.94,0.39,0.39,0.4,2300.6,27.4,273
0.91,0.2,0.26,0.95,0.39,0.39,0,2329,0,272
0.91,0.2,0.26,0.96,0.39,0.39,0,2332.2,0,268.8
0.91,0.2,0.26,0.97,0.39,0.39,0.2,2315.8,6,279.2
0.91,0.2,0.26,0.98,0.39,0.39,0,2315.6,0,285.4
0.91,0.2,0.26,0.99,0.39,0.39,0.2,2293.4,5.2,302.4
0.91,0.2,0.26,1,0.39,0.39,0,2309.4,0,291.6
0.91,0.21,0.26,0.96,0.39,0.39,0.6,2255,41.2,304.8
0.91,0.21,0.26,0.95,0.39,0.39,0.4,2199.4,94.2,307.4
0.91,0.21,0.26,0.94,0.39,0.39,0.4,2293,36.8,271.2
0.91,0.21,0.26,0.97,0.39,0.39,0.4,2292.8,18,290.2
0.91,0.21,0.26,0.9,0.39,0.39,1,2053.6,255.6,291.8
0.91,0.21,0.26,0.93,0.39,0.39,0.8,2078.6,187.8,334.6
0.91,0.21,0.26,0.91,0.39,0.39,0.8,2091.4,241,268.6
0.91,0.21,0.26,0.92,0.39,0.39,0.6,2177.8,139.6,283.6
0.91,0.21,0.26,0.98,0.39,0.39,0.4,2235.4,63.6,302
0.91,0.21,0.26,1,0.39,0.39,0.2,2249.4,19.6,332
0.91,0.21,0.26,0.99,0.39,0.39,0.4,2254.8,29,317.2
0.91,0.22,0.26,0.9,0.39,0.39,1,1678.4,539.6,383
0.91,0.22,0.26,0.94,0.39,0.39,1,1861.8,333.2,406
0.91,0.22,0.26,0.93,0.39,0.39,1,1865.6,340.2,395.2
0.91,0.22,0.26,0.95,0.39,0.39,1,1901.6,291.4,408
0.91,0.22,0.26,0.98,0.39,0.39,0.2,2275,23.8,302.2
0.91,0.22,0.26,0.92,0.39,0.39,1,1752.8,448.6,399.6
0.91,0.22,0.26,0.91,0.39,0.39,1,1737.2,470,393.8
0.91,0.22,0.26,0.97,0.39,0.39,0.8,1978,216.2,406.8
0.91,0.22,0.26,0.96,0.39,0.39,1,1998.2,215.6,387.2
0.91,0.22,0.26,0.99,0.39,0.39,0.4,2220.4,43.6,337
0.91,0.22,0.26,1,0.39,0.39,0,2272.8,0,328.2
0.91,0.23,0.26,0.91,0.39,0.39,1,1262.6,714.8,623.6
0.91,0.23,0.26,0.9,0.39,0.39,1,1133.8,865.6,601.6
0.91,0.23,0.26,0.92,0.39,0.39,1,1416.4,622,562.6
0.91,0.23,0.26,0.93,0.39,0.39,1,1378.2,593.6,629.2
0.91,0.23,0.26,0.96,0.39,0.39,1,1705.4,390,505.6
0.91,0.23,0.26,0.94,0.39,0.39,1,1546.2,530.2,524.6
0.91,0.23,0.26,0.99,0.39,0.39,1,2013,152.2,435.8
0.91,0.23,0.26,0.97,0.39,0.39,1,1692.4,366.6,542
0.91,0.23,0.26,0.95,0.39,0.39,1,1675.6,426.4,499
0.91,0.23,0.26,0.98,0.39,0.39,1,1952.8,216.6,431.6
0.91,0.23,0.26,1,0.39,0.39,1,2091,111.6,398.4
0.91,0.24,0.26,0.98,0.39,0.39,1,1559.2,410.2,631.6
0.91,0.24,0.26,0.9,0.39,0.39,1,883.2,900,817.8
0.91,0.24,0.26,0.92,0.39,0.39,1,1151.4,759.8,689.8
0.91,0.24,0.26,0.94,0.39,0.39,1,1187.6,672,741.4
0.91,0.24,0.26,0.91,0.39,0.39,1,932.6,829.6,838.8
0.91,0.24,0.26,0.93,0.39,0.39,1,1251.2,712.4,637.4
0.91,0.24,0.26,0.99,0.39,0.39,1,1809.6,277.8,513.6
0.91,0.24,0.26,0.96,0.39,0.39,1,1585,460.6,555.4
0.91,0.24,0.26,0.95,0.39,0.39,1,1298,605.4,697.6
0.91,0.24,0.26,0.97,0.39,0.39,1,1659,411,531
0.91,0.24,0.26,1,0.39,0.39,0.8,1928.2,206,466.8
0.91,0.25,0.26,0.9,0.39,0.39,1,743.2,865.2,992.6
0.91,0.25,0.26,0.92,0.39,0.39,1,905.2,782,913.8
0.91,0.25,0.26,0.93,0.39,0.39,1,1009.4,762.8,828.8
0.91,0.25,0.26,0.91,0.39,0.39,1,762.2,934.4,904.4
0.91,0.25,0.26,0.97,0.39,0.39,1,1636.4,355,609.6
0.91,0.25,0.26,0.94,0.39,0.39,1,1173,701.4,726.6
0.91,0.25,0.26,0.96,0.39,0.39,1,1568.2,470.8,562
0.91,0.25,0.26,0.95,0.39,0.39,1,1168.2,653.2,779.6
0.91,0.25,0.26,0.98,0.39,0.39,1,1631.2,368.8,601
0.91,0.25,0.26,0.99,0.39,0.39,1,1477.4,412.4,711.2
0.91,0.25,0.26,1,0.39,0.39,1,1710.4,281.6,609
0.91,0.26,0.26,0.9,0.39,0.39,1,673.6,832.8,1094.6
0.91,0.26,0.26,0.91,0.39,0.39,1,795.2,821.8,984
0.91,0.26,0.26,0.92,0.39,0.39,1,790.2,793.8,1017
0.91,0.26,0.26,0.93,0.39,0.39,1,913.6,583,1104.4
0.91,0.26,0.26,0.99,0.39,0.39,1,1547.8,293,760.2
0.91,0.26,0.26,0.97,0.39,0.39,1,1285.2,500.6,815.2
0.91,0.26,0.26,0.96,0.39,0.39,1,1238,567.2,795.8
0.91,0.26,0.26,0.94,0.39,0.39,1,1053.4,623.6,924
0.91,0.26,0.26,0.98,0.39,0.39,1,1528.2,417.2,655.6
0.91,0.26,0.26,0.95,0.39,0.39,1,924.8,622,1054.2
0.91,0.26,0.26,1,0.39,0.39,1,1590.8,300.6,709.6
0.91,0.27,0.26,0.9,0.39,0.39,0.8,323,670.2,1607.8
0.91,0.27,0.26,0.91,0.39,0.39,1,525.2,726.4,1349.4
0.91,0.27,0.26,0.94,0.39,0.39,1,720.4,575.2,1305.4
0.91,0.27,0.26,0.92,0.39,0.39,1,770.2,735.8,1095
0.91,0.27,0.26,0.93,0.39,0.39,1,691.6,692.8,1216.6
0.91,0.27,0.26,0.97,0.39,0.39,1,1073,482,1046
0.91,0.27,0.26,0.98,0.39,0.39,1,1132.4,441,1027.6
0.91,0.27,0.26,0.96,0.39,0.39,1,955.4,554.6,1091
0.91,0.27,0.26,0.95,0.39,0.39,1,1039.4,576,985.6
0.91,0.27,0.26,0.99,0.39,0.39,1,1341.2,394.2,865.6
0.91,0.28,0.26,0.95,0.39,0.39,0.8,728.4,396.6,1476
0.91,0.27,0.26,1,0.39,0.39,0.8,1732.4,199.2,669.4
0.91,0.28,0.26,0.91,0.39,0.39,1,574,828.2,1198.8
0.91,0.28,0.26,0.9,0.39,0.39,1,364.6,698.2,1538.2
0.91,0.28,0.26,0.92,0.39,0.39,1,414.2,646.2,1540.6
0.91,0.28,0.26,0.93,0.39,0.39,1,732.4,613.2,1255.4
0.91,0.28,0.26,0.94,0.39,0.39,1,766,627.8,1207.2
0.91,0.28,0.26,0.96,0.39,0.39,1,925.8,454.6,1220.6
0.91,0.28,0.26,0.97,0.39,0.39,1,1207,407.6,986.4
0.91,0.28,0.26,0.98,0.39,0.39,1,1013.4,362.6,1225
0.91,0.28,0.26,0.99,0.39,0.39,1,1173,300.8,1127.2
0.91,0.28,0.26,1,0.39,0.39,0.4,1896.4,111.8,592.8
0.91,0.29,0.26,0.9,0.39,0.39,0.4,163.2,294.8,2143
0.91,0.29,0.26,0.95,0.39,0.39,0.8,717.6,463.8,1419.6
0.91,0.29,0.26,0.91,0.39,0.39,1,481.8,641,1478.2
0.91,0.29,0.26,0.92,0.39,0.39,1,447.4,678.8,1474.8
0.91,0.29,0.26,0.94,0.39,0.39,1,766.2,582.4,1252.4
0.91,0.29,0.26,0.93,0.39,0.39,1,562.8,654.6,1383.6
0.91,0.29,0.26,0.98,0.39,0.39,0.8,1382,305.6,913.4
0.91,0.29,0.26,0.96,0.39,0.39,1,818,461.6,1321.4
0.91,0.29,0.26,0.97,0.39,0.39,1,860,419.2,1321.8
0.91,0.29,0.26,0.99,0.39,0.39,0.8,1535.6,236.8,828.6
0.91,0.29,0.26,1,0.39,0.39,0.2,1944.2,43.8,613
0.91,0.3,0.26,0.93,0.39,0.39,0.8,406.2,339,1855.8
0.91,0.3,0.26,0.92,0.39,0.39,0.8,367,419.4,1814.6
0.91,0.31,0.26,0.91,0.39,0.39,0.2,9.2,84,2507.8
0.91,0.3,0.26,0.9,0.39,0.39,0.4,161.4,399.2,2040.4
0.91,0.3,0.26,0.91,0.39,0.39,0.8,224.8,352.8,2023.4
0.91,0.3,0.26,1,0.39,0.39,0,2183.4,0,417.6
0.91,0.31,0.26,0.93,0.39,0.39,0.6,295.8,263,2042.2
0.91,0.3,0.26,0.98,0.39,0.39,0.4,1599,125.4,876.6
0.91,0.3,0.26,0.96,0.39,0.39,0.8,1052.6,299.8,1248.6
0.91,0.3,0.26,0.94,0.39,0.39,1,692.6,496.4,1412
0.91,0.3,0.26,0.95,0.39,0.39,1,698.6,500.2,1402.2
0.91,0.3,0.26,0.97,0.39,0.39,1,1036,426.6,1138.4
0.91,0.3,0.26,0.99,0.39,0.39,0.6,1603.4,177.4,820.2
0.91,0.31,0.26,0.9,0.39,0.39,0.2,15.4,179.4,2406.2
0.91,0.31,0.26,0.92,0.39,0.39,0.4,135.6,162.6,2302.8
0.91,0.31,0.26,0.97,0.39,0.39,0.6,539.2,221.4,1840.4
0.91,0.31,0.26,0.94,0.39,0.39,0.8,547.4,402,1651.6
0.91,0.31,0.26,0.95,0.39,0.39,0.8,562,340,1699
0.91,0.31,0.26,0.96,0.39,0.39,0.6,1519.4,194.2,887.4
0.91,0.31,0.26,0.98,0.39,0.39,0.2,1528.6,50,1022.4
0.91,0.33,0.26,0.93,0.39,0.39,0,0,0,2601
0.91,0.33,0.26,0.99,0.39,0.39,0,419,0,2182
0.91,0.33,0.26,1,0.39,0.39,0,400.4,0,2200.6
0.91,0.31,0.26,1,0.39,0.39,0,1702.4,0,898.6
0.91,0.32,0.26,0.93,0.39,0.39,0.4,256,130.8,2214.2
0.91,0.33,0.26,0.94,0.39,0.39,0.2,109.2,91.2,2400.6
0.91,0.33,0.26,0.95,0.39,0.39,0.2,39.8,93.2,2468
0.91,0.34,0.26,0.96,0.39,0.39,0,0,0,2601
0.91,0.32,0.26,0.99,0.39,0.39,0,1309,0,1292
0.91,0.32,0.26,0.9,0.39,0.39,0,0,180,2421
0.91,0.32,0.26,0.95,0.39,0.39,0.4,527.2,104.6,1969.2
0.91,0.34,0.26,1,0.39,0.39,0,0,0,2601
0.91,0.32,0.26,0.92,0.39,0.39,0.6,266.8,212.8,2121.4
0.91,0.34,0.26,0.92,0.39,0.39,0,0,0,2601
0.91,0.33,0.26,0.98,0.39,0.39,0,852.6,0,1748.4
0.91,0.34,0.26,0.95,0.39,0.39,0,450,0,2151
0.91,0.33,0.26,0.97,0.39,0.39,0,850.8,0,1750.2
0.91,0.32,0.26,0.91,0.39,0.39,0,0,37.2,2563.8
0.91,0.31,0.26,0.99,0.39,0.39,0.6,1439.6,97.8,1063.6
0.91,0.34,0.26,0.93,0.39,0.39,0,0,0,2601
0.91,0.34,0.26,0.94,0.39,0.39,0.2,178.8,32.2,2390
0.91,0.33,0.26,0.91,0.39,0.39,0,0,4.6,2596.4
0.91,0.34,0.26,0.97,0.39,0.39,0.2,33,19.4,2548.6
0.91,0.33,0.26,0.92,0.39,0.39,0.2,59.8,70.6,2470.6
0.91,0.34,0.26,0.98,0.39,0.39,0,418.8,0,2182.2
0.91,0.32,0.26,1,0.39,0.39,0,1689.2,0,911.8
0.91,0.32,0.26,0.94,0.39,0.39,0.8,439.8,335.6,1825.6
0.91,0.32,0.26,0.97,0.39,0.39,0.2,1495.2,26.2,1079.6
0.91,0.34,0.26,0.99,0.39,0.39,0,391.4,0,2209.6
0.91,0.32,0.26,0.98,0.39,0.39,0.4,1251.2,76.8,1273
0.91,0.35,0.26,1,0.39,0.39,0,0,0,2601
0.91,0.35,0.26,0.96,0.39,0.39,0,0,0,2601
0.91,0.35,0.26,0.99,0.39,0.39,0,0,0,2601
0.91,0.33,0.26,0.9,0.39,0.39,0,0,90.2,2510.8
0.91,0.35,0.26,0.95,0.39,0.39,0,0,0,2601
0.91,0.35,0.26,0.98,0.39,0.39,0,0,0,2601
0.91,0.35,0.26,0.97,0.39,0.39,0,0,0,2601
0.91,0.35,0.26,0.93,0.39,0.39,0,0,0,2601
0.91,0.35,0.26,0.92,0.39,0.39,0,0,0,2601
0.91,0.34,0.26,0.91,0.39,0.39,0,0,0,2601
0.91,0.32,0.26,0.96,0.39,0.39,0.6,1253.2,239.2,1108.6
0.91,0.35,0.26,0.91,0.39,0.39,0,0,0,2601
0.91,0.33,0.26,0.96,0.39,0.39,0.2,1087.4,65.2,1448.4
0.91,0.34,0.26,0.9,0.39,0.39,0,0,120.4,2480.6
0.91,0.35,0.26,0.94,0.39,0.39,0.4,154,47.2,2399.8
0.91,0.35,0.26,0.9,0.39,0.39,0,0,53,2548
0.92,0,0.26,0.93,0.39,0.39,0,2430.6,0,170.4
0.92,0,0.26,0.9,0.39,0.39,0,2430.4,0,170.6
0.92,0,0.26,0.91,0.39,0.39,0,2425.8,0,175.2
0.92,0,0.26,0.92,0.39,0.39,0,2423.8,0,177.2
0.92,0,0.26,0.94,0.39,0.39,0,2430.4,0,170.6
0.92,0,0.26,0.95,0.39,0.39,0,2418.4,0,182.6
0.92,0,0.26,0.98,0.39,0.39,0,2415.2,0,185.8
0.92,0,0.26,0.96,0.39,0.39,0,2418.8,0,182.2
0.92,0,0.26,0.97,0.39,0.39,0,2411.4,0,189.6
0.92,0,0.26,0.99,0.39,0.39,0,2416.8,0,184.2
0.92,0.01,0.26,0.9,0.39,0.39,0,2420.6,0,180.4
0.92,0.01,0.26,0.91,0.39,0.39,0,2416.6,0,184.4
0.92,0,0.26,1,0.39,0.39,0,2407.2,0,193.8
0.92,0.01,0.26,0.94,0.39,0.39,0,2412.4,0,188.6
0.92,0.01,0.26,0.92,0.39,0.39,0,2415.8,0,185.2
0.92,0.01,0.26,0.97,0.39,0.39,0,2413.2,0,187.8
0.92,0.01,0.26,0.93,0.39,0.39,0,2416.6,0,184.4
0.92,0.01,0.26,0.96,0.39,0.39,0,2408.2,0,192.8
0.92,0.01,0.26,0.95,0.39,0.39,0,2414.4,0,186.6
0.92,0.01,0.26,0.98,0.39,0.39,0,2387.4,0,213.6
0.92,0.01,0.26,0.99,0.39,0.39,0,2407.8,0,193.2
0.92,0.02,0.26,0.9,0.39,0.39,0,2436.8,0,164.2
0.92,0.01,0.26,1,0.39,0.39,0,2400.2,0,200.8
0.92,0.02,0.26,0.91,0.39,0.39,0,2423.4,0,177.6
0.92,0.02,0.26,0.92,0.39,0.39,0,2422.8,0,178.2
0.92,0.02,0.26,0.93,0.39,0.39,0,2425.6,0,175.4
0.92,0.02,0.26,0.94,0.39,0.39,0,2413,0,188
0.92,0.02,0.26,0.95,0.39,0.39,0,2420.6,0,180.4
0.92,0.02,0.26,0.96,0.39,0.39,0,2418.6,0,182.4
0.92,0.02,0.26,0.97,0.39,0.39,0,2408.6,0,192.4
0.92,0.02,0.26,0.98,0.39,0.39,0,2396.2,0,204.8
0.92,0.02,0.26,0.99,0.39,0.39,0,2387.4,0,213.6
0.92,0.02,0.26,1,0.39,0.39,0,2399.6,0,201.4
0.92,0.03,0.26,0.9,0.39,0.39,0,2424.2,0,176.8
0.92,0.03,0.26,0.91,0.39,0.39,0,2411.4,0,189.6
0.92,0.03,0.26,0.93,0.39,0.39,0,2407.4,0,193.6
0.92,0.03,0.26,0.92,0.39,0.39,0,2410.4,0,190.6
0.92,0.03,0.26,0.95,0.39,0.39,0,2410.6,0,190.4
0.92,0.03,0.26,0.94,0.39,0.39,0,2403.8,0,197.2
0.92,0.03,0.26,0.97,0.39,0.39,0,2396.2,0,204.8
0.92,0.03,0.26,0.98,0.39,0.39,0,2391.4,0,209.6
0.92,0.03,0.26,0.96,0.39,0.39,0,2386.6,0,214.4
0.92,0.03,0.26,1,0.39,0.39,0,2387.6,0,213.4
0.92,0.03,0.26,0.99,0.39,0.39,0,2384,0,217
0.92,0.04,0.26,0.9,0.39,0.39,0,2435.8,0,165.2
0.92,0.04,0.26,0.91,0.39,0.39,0,2415.4,0,185.6
0.92,0.04,0.26,0.93,0.39,0.39,0,2408.4,0,192.6
0.92,0.04,0.26,0.95,0.39,0.39,0,2406,0,195
0.92,0.04,0.26,0.92,0.39,0.39,0,2418,0,183
0.92,0.04,0.26,0.97,0.39,0.39,0,2406,0,195
0.92,0.04,0.26,0.98,0.39,0.39,0,2402.8,0,198.2
0.92,0.04,0.26,0.94,0.39,0.39,0,2397.6,0,203.4
0.92,0.04,0.26,0.96,0.39,0.39,0,2402.4,0,198.6
0.92,0.05,0.26,0.91,0.39,0.39,0,2428.8,0,172.2
0.92,0.04,0.26,0.99,0.39,0.39,0,2384.8,0,216.2
0.92,0.04,0.26,1,0.39,0.39,0,2402.4,0,198.6
0.92,0.05,0.26,0.92,0.39,0.39,0,2394.2,0,206.8
0.92,0.05,0.26,0.9,0.39,0.39,0,2421.8,0,179.2
0.92,0.05,0.26,0.93,0.39,0.39,0,2412.2,0,188.8
0.92,0.05,0.26,0.94,0.39,0.39,0,2411.6,0,189.4
0.92,0.05,0.26,0.95,0.39,0.39,0,2410.6,0,190.4
0.92,0.05,0.26,0.96,0.39,0.39,0,2381.8,0,219.2
0.92,0.05,0.26,0.97,0.39,0.39,0,2385.6,0,215.4
0.92,0.05,0.26,0.98,0.39,0.39,0,2378.4,0,222.6
0.92,0.05,0.26,0.99,0.39,0.39,0,2387.2,0,213.8
0.92,0.05,0.26,1,0.39,0.39,0,2390.6,0,210.4
0.92,0.06,0.26,0.9,0.39,0.39,0,2416.4,0,184.6
0.92,0.06,0.26,0.93,0.39,0.39,0,2416.2,0,184.8
0.92,0.06,0.26,0.92,0.39,0.39,0,2412.2,0,188.8
0.92,0.06,0.26,0.91,0.39,0.39,0,2425.4,0,175.6
0.92,0.06,0.26,0.95,0.39,0.39,0,2411.2,0,189.8
0.92,0.06,0.26,0.96,0.39,0.39,0,2389.6,0,211.4
0.92,0.06,0.26,0.94,0.39,0.39,0,2419.4,0,181.6
0.92,0.06,0.26,0.98,0.39,0.39,0,2396.6,0,204.4
0.92,0.07,0.26,0.91,0.39,0.39,0,2421.4,0,179.6
0.92,0.06,0.26,0.97,0.39,0.39,0,2395,0,206
0.92,0.06,0.26,1,0.39,0.39,0,2380.8,0,220.2
0.92,0.07,0.26,0.9,0.39,0.39,0,2416.6,0,184.4
0.92,0.06,0.26,0.99,0.39,0.39,0,2368,0,233
0.92,0.07,0.26,0.92,0.39,0.39,0,2406.4,0,194.6
0.92,0.07,0.26,0.94,0.39,0.39,0,2396.4,0,204.6
0.92,0.07,0.26,0.95,0.39,0.39,0,2392.4,0,208.6
0.92,0.07,0.26,0.93,0.39,0.39,0,2423.4,0,177.6
0.92,0.07,0.26,0.97,0.39,0.39,0,2393.4,0,207.6
0.92,0.07,0.26,0.96,0.39,0.39,0,2388,0,213
0.92,0.08,0.26,0.9,0.39,0.39,0,2408.6,0,192.4
0.92,0.07,0.26,0.98,0.39,0.39,0,2391.2,0,209.8
0.92,0.08,0.26,0.92,0.39,0.39,0,2401,0,200
0.92,0.08,0.26,0.91,0.39,0.39,0,2415.8,0,185.2
0.92,0.07,0.26,1,0.39,0.39,0,2381.6,0,219.4
0.92,0.07,0.26,0.99,0.39,0.39,0,2372,0,229
0.92,0.08,0.26,0.93,0.39,0.39,0,2404.2,0,196.8
0.92,0.08,0.26,0.94,0.39,0.39,0,2395.6,0,205.4
0.92,0.08,0.26,0.95,0.39,0.39,0,2393.8,0,207.2
0.92,0.08,0.26,0.96,0.39,0.39,0,2385.2,0,215.8
0.92,0.08,0.26,0.97,0.39,0.39,0,2392,0,209
0.92,0.08,0.26,0.98,0.39,0.39,0,2381.2,0,219.8
0.92,0.09,0.26,0.9,0.39,0.39,0,2398.6,0,202.4
0.92,0.09,0.26,0.93,0.39,0.39,0,2404.6,0,196.4
0.92,0.09,0.26,0.94,0.39,0.39,0,2407.6,0,193.4
0.92,0.09,0.26,0.92,0.39,0.39,0,2387.8,0,213.2
0.92,0.09,0.26,0.91,0.39,0.39,0,2407.4,0,193.6
0.92,0.08,0.26,1,0.39,0.39,0,2360.8,0,240.2
0.92,0.09,0.26,0.96,0.39,0.39,0,2393.6,0,207.4
0.92,0.08,0.26,0.99,0.39,0.39,0,2381.6,0,219.4
0.92,0.09,0.26,0.97,0.39,0.39,0,2380.8,0,220.2
0.92,0.1,0.26,0.9,0.39,0.39,0,2417,0,184
0.92,0.09,0.26,1,0.39,0.39,0,2365.2,0,235.8
0.92,0.09,0.26,0.95,0.39,0.39,0,2390.6,0,210.4
0.92,0.09,0.26,0.99,0.39,0.39,0,2358.8,0,242.2
0.92,0.09,0.26,0.98,0.39,0.39,0,2380.8,0,220.2
0.92,0.1,0.26,0.91,0.39,0.39,0,2393.8,0,207.2
0.92,0.1,0.26,0.93,0.39,0.39,0,2397.2,0,203.8
0.92,0.1,0.26,0.92,0.39,0.39,0,2399.4,0,201.6
0.92,0.1,0.26,0.94,0.39,0.39,0,2376.2,0,224.8
0.92,0.1,0.26,0.95,0.39,0.39,0,2368.8,0,232.2
0.92,0.1,0.26,0.97,0.39,0.39,0,2377.4,0,223.6
0.92,0.1,0.26,0.99,0.39,0.39,0,2353.2,0,247.8
0.92,0.1,0.26,0.96,0.39,0.39,0,2369.8,0,231.2
0.92,0.1,0.26,0.98,0.39,0.39,0,2353,0,248
0.92,0.1,0.26,1,0.39,0.39,0,2354.6,0,246.4
0.92,0.11,0.26,0.92,0.39,0.39,0,2397.8,0,203.2
0.92,0.11,0.26,0.9,0.39,0.39,0,2384.2,0,216.8
0.92,0.11,0.26,0.91,0.39,0.39,0,2388,0,213
0.92,0.11,0.26,0.93,0.39,0.39,0,2395.4,0,205.6
0.92,0.11,0.26,0.94,0.39,0.39,0,2385,0,216
0.92,0.11,0.26,0.95,0.39,0.39,0,2381.2,0,219.8
0.92,0.11,0.26,0.96,0.39,0.39,0,2382.2,0,218.8
0.92,0.11,0.26,0.97,0.39,0.39,0,2366.8,0,234.2
0.92,0.11,0.26,0.98,0.39,0.39,0,2380.4,0,220.6
0.92,0.11,0.26,0.99,0.39,0.39,0,2374.2,0,226.8
0.92,0.11,0.26,1,0.39,0.39,0,2360,0,241
0.92,0.12,0.26,0.95,0.39,0.39,0,2381.4,0,219.6
0.92,0.12,0.26,0.93,0.39,0.39,0,2375,0,226
0.92,0.12,0.26,0.9,0.39,0.39,0,2396.6,0,204.4
0.92,0.12,0.26,0.91,0.39,0.39,0,2399.6,0,201.4
0.92,0.12,0.26,0.97,0.39,0.39,0,2373,0,228
0.92,0.12,0.26,0.94,0.39,0.39,0,2378.4,0,222.6
0.92,0.12,0.26,0.92,0.39,0.39,0,2390,0,211
0.92,0.12,0.26,0.96,0.39,0.39,0,2365,0,236
0.92,0.12,0.26,0.99,0.39,0.39,0,2350.4,0,250.6
0.92,0.13,0.26,0.9,0.39,0.39,0,2380.2,0,220.8
0.92,0.12,0.26,0.98,0.39,0.39,0,2365.2,0,235.8
0.92,0.12,0.26,1,0.39,0.39,0,2374.4,0,226.6
0.92,0.13,0.26,0.91,0.39,0.39,0,2400,0,201
0.92,0.13,0.26,0.92,0.39,0.39,0,2388.6,0,212.4
0.92,0.13,0.26,0.93,0.39,0.39,0,2383.8,0,217.2
0.92,0.13,0.26,0.95,0.39,0.39,0,2365,0,236
0.92,0.13,0.26,0.96,0.39,0.39,0,2361.6,0,239.4
0.92,0.13,0.26,0.94,0.39,0.39,0,2380.4,0,220.6
0.92,0.13,0.26,0.97,0.39,0.39,0,2375.6,0,225.4
0.92,0.13,0.26,0.98,0.39,0.39,0,2340,0,261
0.92,0.13,0.26,1,0.39,0.39,0,2355.6,0,245.4
0.92,0.13,0.26,0.99,0.39,0.39,0,2356.6,0,244.4
0.92,0.14,0.26,0.9,0.39,0.39,0,2391.6,0,209.4
0.92,0.14,0.26,0.91,0.39,0.39,0,2392.2,0,208.8
0.92,0.14,0.26,0.92,0.39,0.39,0,2373.6,0,227.4
0.92,0.14,0.26,0.93,0.39,0.39,0,2375,0,226
0.92,0.14,0.26,0.94,0.39,0.39,0,2369.2,0,231.8
0.92,0.14,0.26,0.95,0.39,0.39,0,2379.8,0,221.2
0.92,0.14,0.26,0.96,0.39,0.39,0,2369.2,0,231.8
0.92,0.14,0.26,0.97,0.39,0.39,0,2354.8,0,246.2
0.92,0.14,0.26,0.98,0.39,0.39,0,2358.4,0,242.6
0.92,0.14,0.26,0.99,0.39,0.39,0,2335.6,0,265.4
0.92,0.15,0.26,0.9,0.39,0.39,0,2389,0,212
0.92,0.14,0.26,1,0.39,0.39,0,2357,0,244
0.92,0.15,0.26,0.91,0.39,0.39,0,2388.8,0,212.2
0.92,0.15,0.26,0.93,0.39,0.39,0,2377.6,0,223.4
0.92,0.15,0.26,0.96,0.39,0.39,0,2369.2,0,231.8
0.92,0.15,0.26,0.98,0.39,0.39,0,2359,0,242
0.92,0.15,0.26,0.97,0.39,0.39,0,2364.6,0,236.4
0.92,0.15,0.26,0.94,0.39,0.39,0,2380,0,221
0.92,0.15,0.26,0.92,0.39,0.39,0,2372.6,0,228.4
0.92,0.15,0.26,0.95,0.39,0.39,0,2374.2,0,226.8
0.92,0.16,0.26,0.9,0.39,0.39,0,2384.6,0,216.4
0.92,0.15,0.26,0.99,0.39,0.39,0,2322.6,0,278.4
0.92,0.15,0.26,1,0.39,0.39,0,2337.2,0,263.8
0.92,0.16,0.26,0.91,0.39,0.39,0,2356.4,0,244.6
0.92,0.16,0.26,0.93,0.39,0.39,0,2374.4,0,226.6
0.92,0.16,0.26,0.94,0.39,0.39,0,2369.2,0,231.8
0.92,0.16,0.26,0.92,0.39,0.39,0,2368.2,0,232.8
0.92,0.16,0.26,0.95,0.39,0.39,0,2377.6,0,223.4
0.92,0.16,0.26,0.97,0.39,0.39,0,2333.8,0,267.2
0.92,0.16,0.26,0.96,0.39,0.39,0,2357.2,0,243.8
0.92,0.16,0.26,0.98,0.39,0.39,0,2351,0,250
0.92,0.16,0.26,0.99,0.39,0.39,0,2329.2,0,271.8
0.92,0.16,0.26,1,0.39,0.39,0,2335.6,0,265.4
0.92,0.17,0.26,0.9,0.39,0.39,0,2362.2,0,238.8
0.92,0.17,0.26,0.91,0.39,0.39,0,2368.2,0,232.8
0.92,0.17,0.26,0.92,0.39,0.39,0,2364.4,0,236.6
0.92,0.17,0.26,0.93,0.39,0.39,0,2366.2,0,234.8
0.92,0.17,0.26,0.94,0.39,0.39,0,2347.6,0,253.4
